record_id,parking_lot_id,zone,slot_id,entry_time,exit_time,day_of_week,is_weekend,vehicle_type
6085,PL02,A,A6,2024-10-31 08:18:00,2024-10-31 10:55:00,Thursday,0,EV
6086,PL03,C,C14,2024-11-06 09:04:00,2024-11-06 09:53:00,Wednesday,0,Bike
6087,PL03,B,B31,2024-11-24 18:53:00,2024-11-24 22:43:00,Sunday,1,Bike
6088,PL04,D,D3,2024-11-30 15:23:00,2024-11-30 16:04:00,Saturday,1,Bike
6089,PL03,B,B41,2024-11-01 14:56:00,2024-11-01 17:42:00,Friday,0,SUV
6090,PL03,B,B23,2024-09-09 14:50:00,2024-09-09 18:26:00,Monday,0,EV
6091,PL02,D,D44,2024-05-01 14:58:00,2024-05-01 16:31:00,Wednesday,0,Bike
6092,PL02,B,B35,2024-02-24 22:58:00,2024-02-25 01:13:00,Saturday,1,SUV
6093,PL02,C,C23,2024-02-25 18:56:00,2024-02-25 20:36:00,Sunday,1,Car
6094,PL03,D,D24,2024-12-23 11:34:00,2024-12-23 15:32:00,Monday,0,Car
6095,PL04,D,D45,2024-09-24 21:01:00,2024-09-25 00:23:00,Tuesday,0,EV
6096,PL01,C,C12,2024-05-06 17:02:00,2024-05-06 17:54:00,Monday,0,Bike
6097,PL01,C,C19,2024-09-11 21:54:00,2024-09-11 23:15:00,Wednesday,0,Bike
6098,PL04,C,C22,2024-03-18 20:44:00,2024-03-18 23:23:00,Monday,0,Bike
6099,PL03,B,B45,2024-07-04 21:19:00,2024-07-04 22:47:00,Thursday,0,SUV
6100,PL02,A,A36,2024-12-31 22:51:00,2025-01-01 02:00:00,Tuesday,0,Car
6101,PL01,D,D34,2024-12-10 18:33:00,2024-12-10 21:02:00,Tuesday,0,Car
6102,PL01,B,B21,2024-09-06 16:38:00,2024-09-06 17:14:00,Friday,0,Car
6103,PL01,B,B6,2024-09-27 14:32:00,2024-09-27 17:58:00,Friday,0,Bike
6104,PL04,C,C30,2024-04-03 07:06:00,2024-04-03 09:32:00,Wednesday,0,EV
6105,PL04,C,C6,2024-08-22 11:56:00,2024-08-22 15:53:00,Thursday,0,Bike
6106,PL03,A,A30,2024-03-08 07:45:00,2024-03-08 11:26:00,Friday,0,EV
6107,PL04,B,B7,2024-08-20 07:23:00,2024-08-20 07:53:00,Tuesday,0,SUV
6108,PL02,C,C34,2024-05-15 17:02:00,2024-05-15 19:11:00,Wednesday,0,Bike
6109,PL03,A,A34,2024-10-27 07:43:00,2024-10-27 10:38:00,Sunday,1,SUV
6110,PL02,B,B41,2024-06-07 11:55:00,2024-06-07 14:56:00,Friday,0,Car
6111,PL02,C,C41,2024-06-12 15:53:00,2024-06-12 17:07:00,Wednesday,0,EV
6112,PL02,A,A12,2024-09-07 20:02:00,2024-09-07 20:51:00,Saturday,1,Bike
6113,PL02,A,A9,2024-10-10 18:43:00,2024-10-10 20:41:00,Thursday,0,Car
6114,PL03,A,A21,2024-01-03 16:16:00,2024-01-03 17:42:00,Wednesday,0,Car
6115,PL04,D,D13,2024-04-21 21:45:00,2024-04-22 00:29:00,Sunday,1,Bike
6116,PL04,D,D41,2024-02-10 06:15:00,2024-02-10 07:46:00,Saturday,1,SUV
6117,PL01,D,D9,2024-02-17 13:36:00,2024-02-17 16:07:00,Saturday,1,SUV
6118,PL03,C,C33,2024-05-01 18:50:00,2024-05-01 19:51:00,Wednesday,0,Car
6119,PL01,D,D16,2024-04-06 20:41:00,2024-04-06 23:39:00,Saturday,1,Car
6120,PL03,B,B28,2024-04-19 18:09:00,2024-04-19 19:38:00,Friday,0,Bike
6121,PL03,A,A27,2024-02-04 18:52:00,2024-02-04 21:01:00,Sunday,1,Car
6122,PL01,B,B30,2024-01-14 09:27:00,2024-01-14 11:43:00,Sunday,1,SUV
6123,PL02,C,C30,2024-11-16 19:40:00,2024-11-16 20:38:00,Saturday,1,EV
6124,PL03,A,A48,2024-11-24 13:35:00,2024-11-24 14:40:00,Sunday,1,SUV
6125,PL04,D,D20,2024-12-03 21:00:00,2024-12-04 00:08:00,Tuesday,0,EV
6126,PL04,B,B27,2024-06-14 21:02:00,2024-06-15 00:19:00,Friday,0,EV
6127,PL02,A,A17,2024-03-13 17:34:00,2024-03-13 21:17:00,Wednesday,0,Bike
6128,PL03,B,B13,2024-04-17 11:58:00,2024-04-17 13:21:00,Wednesday,0,EV
6129,PL03,B,B48,2024-02-29 14:42:00,2024-02-29 15:26:00,Thursday,0,SUV
6130,PL02,C,C41,2024-02-18 06:04:00,2024-02-18 08:39:00,Sunday,1,SUV
6131,PL03,A,A26,2024-03-03 17:34:00,2024-03-03 20:53:00,Sunday,1,Car
6132,PL04,B,B31,2024-06-27 11:09:00,2024-06-27 13:47:00,Thursday,0,EV
6133,PL01,A,A17,2024-06-03 13:52:00,2024-06-03 14:44:00,Monday,0,EV
6134,PL03,C,C42,2024-10-13 21:57:00,2024-10-14 00:28:00,Sunday,1,Bike
6135,PL03,D,D17,2024-07-01 22:54:00,2024-07-01 23:41:00,Monday,0,SUV
6136,PL01,B,B34,2024-09-21 16:48:00,2024-09-21 19:56:00,Saturday,1,Car
6137,PL04,C,C49,2024-07-17 17:24:00,2024-07-17 20:22:00,Wednesday,0,EV
6138,PL04,B,B23,2024-07-27 07:46:00,2024-07-27 10:29:00,Saturday,1,EV
6139,PL02,A,A10,2024-05-01 11:23:00,2024-05-01 13:36:00,Wednesday,0,Bike
6140,PL04,C,C35,2024-10-04 16:18:00,2024-10-04 16:50:00,Friday,0,Bike
6141,PL02,C,C28,2024-12-14 22:34:00,2024-12-14 23:40:00,Saturday,1,EV
6142,PL02,C,C20,2024-07-18 19:23:00,2024-07-18 21:47:00,Thursday,0,SUV
6143,PL04,C,C7,2024-11-10 16:27:00,2024-11-10 18:04:00,Sunday,1,EV
6144,PL01,A,A8,2024-06-03 17:52:00,2024-06-03 20:40:00,Monday,0,Car
6145,PL01,C,C30,2024-06-17 13:42:00,2024-06-17 14:30:00,Monday,0,Car
6146,PL01,B,B13,2024-08-26 06:28:00,2024-08-26 08:20:00,Monday,0,Car
6147,PL01,D,D3,2024-06-20 22:45:00,2024-06-21 00:37:00,Thursday,0,SUV
6148,PL02,C,C36,2024-12-06 10:16:00,2024-12-06 13:33:00,Friday,0,SUV
6149,PL02,B,B39,2024-01-17 18:06:00,2024-01-17 21:07:00,Wednesday,0,Car
6150,PL02,B,B22,2024-11-02 20:57:00,2024-11-02 21:34:00,Saturday,1,EV
6151,PL04,C,C37,2024-12-13 22:52:00,2024-12-13 23:26:00,Friday,0,SUV
6152,PL04,D,D47,2024-07-20 09:49:00,2024-07-20 12:00:00,Saturday,1,Bike
6153,PL02,C,C24,2024-06-12 18:06:00,2024-06-12 20:26:00,Wednesday,0,EV
6154,PL03,C,C37,2024-07-24 19:07:00,2024-07-24 19:52:00,Wednesday,0,EV
6155,PL04,C,C9,2024-04-13 11:28:00,2024-04-13 13:19:00,Saturday,1,Bike
6156,PL01,B,B25,2024-10-21 22:51:00,2024-10-22 02:47:00,Monday,0,Bike
6157,PL02,A,A17,2024-01-03 12:04:00,2024-01-03 15:22:00,Wednesday,0,Bike
6158,PL03,B,B36,2024-06-13 17:55:00,2024-06-13 21:45:00,Thursday,0,SUV
6159,PL04,C,C3,2024-08-23 11:10:00,2024-08-23 12:26:00,Friday,0,Car
6160,PL01,B,B14,2024-09-13 10:32:00,2024-09-13 12:40:00,Friday,0,SUV
6161,PL03,C,C45,2024-11-06 18:48:00,2024-11-06 21:16:00,Wednesday,0,Car
6162,PL02,B,B41,2024-12-02 21:47:00,2024-12-02 22:23:00,Monday,0,Car
6163,PL02,A,A14,2024-07-13 20:07:00,2024-07-13 22:16:00,Saturday,1,SUV
6164,PL04,A,A31,2024-09-15 15:20:00,2024-09-15 16:40:00,Sunday,1,Car
6165,PL03,C,C48,2024-04-22 10:12:00,2024-04-22 12:01:00,Monday,0,Bike
6166,PL01,C,C40,2024-06-11 14:53:00,2024-06-11 18:10:00,Tuesday,0,SUV
6167,PL03,D,D41,2024-02-27 22:54:00,2024-02-28 02:07:00,Tuesday,0,Car
6168,PL04,B,B22,2024-06-21 15:02:00,2024-06-21 17:42:00,Friday,0,Car
6169,PL01,A,A45,2024-09-07 13:03:00,2024-09-07 15:14:00,Saturday,1,Bike
6170,PL04,C,C35,2024-10-29 07:44:00,2024-10-29 11:25:00,Tuesday,0,SUV
6171,PL02,A,A15,2024-11-01 15:42:00,2024-11-01 16:55:00,Friday,0,SUV
6172,PL04,D,D36,2024-07-01 21:09:00,2024-07-01 23:14:00,Monday,0,Bike
6173,PL04,B,B20,2024-08-23 13:18:00,2024-08-23 17:00:00,Friday,0,Bike
6174,PL04,A,A22,2024-08-14 13:53:00,2024-08-14 14:59:00,Wednesday,0,EV
6175,PL03,A,A24,2024-12-30 22:06:00,2024-12-30 23:39:00,Monday,0,Car
6176,PL02,B,B6,2024-05-13 20:45:00,2024-05-13 23:40:00,Monday,0,SUV
6177,PL03,B,B26,2024-12-17 21:58:00,2024-12-17 23:30:00,Tuesday,0,SUV
6178,PL03,B,B24,2024-12-23 08:12:00,2024-12-23 10:46:00,Monday,0,EV
6179,PL01,D,D32,2024-09-16 20:28:00,2024-09-16 23:46:00,Monday,0,Car
6180,PL01,A,A8,2024-09-14 19:44:00,2024-09-14 22:28:00,Saturday,1,Bike
6181,PL03,B,B44,2024-04-05 13:03:00,2024-04-05 16:06:00,Friday,0,Car
6182,PL01,C,C31,2024-06-19 07:07:00,2024-06-19 09:44:00,Wednesday,0,SUV
6183,PL02,A,A38,2024-05-31 21:09:00,2024-06-01 00:16:00,Friday,0,EV
6184,PL03,B,B1,2024-06-12 19:12:00,2024-06-12 20:14:00,Wednesday,0,Car
6185,PL01,D,D29,2024-11-26 12:20:00,2024-11-26 16:20:00,Tuesday,0,Bike
6186,PL03,B,B20,2024-12-07 15:47:00,2024-12-07 18:32:00,Saturday,1,EV
6187,PL01,D,D8,2024-06-12 18:07:00,2024-06-12 19:02:00,Wednesday,0,EV
6188,PL04,B,B7,2024-04-23 15:45:00,2024-04-23 17:33:00,Tuesday,0,Bike
6189,PL01,A,A42,2024-09-29 16:39:00,2024-09-29 19:13:00,Sunday,1,EV
6190,PL01,D,D43,2024-04-24 14:47:00,2024-04-24 15:45:00,Wednesday,0,SUV
6191,PL03,C,C44,2024-03-23 17:31:00,2024-03-23 20:05:00,Saturday,1,Bike
6192,PL04,D,D49,2024-09-04 14:36:00,2024-09-04 16:10:00,Wednesday,0,Bike
6193,PL04,A,A9,2024-10-29 21:05:00,2024-10-29 23:33:00,Tuesday,0,Car
6194,PL02,D,D44,2024-01-11 18:21:00,2024-01-11 19:11:00,Thursday,0,SUV
6195,PL02,C,C41,2024-08-24 10:18:00,2024-08-24 13:42:00,Saturday,1,Bike
6196,PL04,B,B47,2024-03-18 15:55:00,2024-03-18 18:26:00,Monday,0,Car
6197,PL03,B,B18,2024-12-19 14:44:00,2024-12-19 17:52:00,Thursday,0,Bike
6198,PL03,A,A29,2024-05-09 09:47:00,2024-05-09 12:02:00,Thursday,0,Car
6199,PL02,B,B49,2024-03-15 07:19:00,2024-03-15 10:21:00,Friday,0,SUV
6200,PL04,A,A23,2024-08-04 17:02:00,2024-08-04 17:37:00,Sunday,1,Car
6201,PL03,A,A27,2024-07-10 09:13:00,2024-07-10 10:33:00,Wednesday,0,EV
6202,PL03,A,A20,2024-05-18 10:59:00,2024-05-18 14:19:00,Saturday,1,Car
6203,PL03,B,B10,2024-01-22 19:18:00,2024-01-22 22:27:00,Monday,0,SUV
6204,PL01,C,C18,2024-09-26 17:21:00,2024-09-26 18:38:00,Thursday,0,SUV
6205,PL01,D,D18,2024-12-04 08:03:00,2024-12-04 09:55:00,Wednesday,0,SUV
6206,PL02,A,A48,2024-11-25 12:34:00,2024-11-25 14:29:00,Monday,0,Bike
6207,PL01,A,A9,2024-11-12 08:35:00,2024-11-12 11:24:00,Tuesday,0,Car
6208,PL01,B,B12,2024-03-17 12:30:00,2024-03-17 13:04:00,Sunday,1,Bike
6209,PL02,C,C40,2024-10-22 08:21:00,2024-10-22 11:33:00,Tuesday,0,Bike
6210,PL04,C,C8,2024-05-21 11:50:00,2024-05-21 13:16:00,Tuesday,0,Car
6211,PL04,A,A7,2024-03-01 15:21:00,2024-03-01 18:25:00,Friday,0,SUV
6212,PL03,D,D17,2024-12-28 07:33:00,2024-12-28 11:28:00,Saturday,1,SUV
6213,PL04,D,D26,2024-09-15 13:58:00,2024-09-15 15:14:00,Sunday,1,Car
6214,PL02,A,A27,2024-12-28 19:08:00,2024-12-28 22:16:00,Saturday,1,Bike
6215,PL01,D,D29,2024-04-03 07:09:00,2024-04-03 11:06:00,Wednesday,0,Car
6216,PL04,A,A12,2024-12-22 19:43:00,2024-12-22 20:45:00,Sunday,1,Car
6217,PL02,A,A31,2024-01-01 19:55:00,2024-01-01 20:55:00,Monday,0,SUV
6218,PL01,D,D45,2024-03-18 14:20:00,2024-03-18 15:33:00,Monday,0,EV
6219,PL01,D,D42,2024-10-06 13:12:00,2024-10-06 14:37:00,Sunday,1,EV
6220,PL01,C,C49,2024-03-31 18:10:00,2024-03-31 20:17:00,Sunday,1,EV
6221,PL01,D,D18,2024-10-12 21:37:00,2024-10-12 23:47:00,Saturday,1,Car
6222,PL01,A,A42,2024-06-06 10:10:00,2024-06-06 10:42:00,Thursday,0,Bike
6223,PL03,D,D8,2024-06-03 11:12:00,2024-06-03 13:23:00,Monday,0,SUV
6224,PL04,D,D10,2024-07-15 14:19:00,2024-07-15 16:58:00,Monday,0,Car
6225,PL04,C,C31,2024-09-18 12:38:00,2024-09-18 13:19:00,Wednesday,0,Bike
6226,PL04,A,A11,2024-05-31 18:05:00,2024-05-31 18:54:00,Friday,0,Bike
6227,PL04,B,B10,2024-05-04 17:32:00,2024-05-04 21:28:00,Saturday,1,EV
6228,PL01,B,B10,2024-04-03 19:01:00,2024-04-03 20:36:00,Wednesday,0,Bike
6229,PL02,C,C50,2024-07-12 08:07:00,2024-07-12 11:23:00,Friday,0,EV
6230,PL01,C,C14,2024-12-25 11:39:00,2024-12-25 14:02:00,Wednesday,0,SUV
6231,PL01,B,B40,2024-12-29 14:19:00,2024-12-29 16:17:00,Sunday,1,Car
6232,PL04,C,C1,2024-05-09 09:43:00,2024-05-09 11:37:00,Thursday,0,Bike
6233,PL04,C,C29,2024-09-26 11:05:00,2024-09-26 12:11:00,Thursday,0,Bike
6234,PL02,B,B22,2024-05-10 22:05:00,2024-05-11 00:10:00,Friday,0,SUV
6235,PL03,B,B13,2024-07-28 22:13:00,2024-07-28 23:30:00,Sunday,1,SUV
6236,PL01,B,B33,2024-08-27 07:10:00,2024-08-27 10:13:00,Tuesday,0,EV
6237,PL04,D,D39,2024-09-11 17:57:00,2024-09-11 20:49:00,Wednesday,0,SUV
6238,PL03,C,C2,2024-06-28 16:03:00,2024-06-28 19:46:00,Friday,0,Car
6239,PL03,D,D8,2024-05-25 17:23:00,2024-05-25 21:01:00,Saturday,1,EV
6240,PL01,D,D9,2024-08-03 11:41:00,2024-08-03 15:28:00,Saturday,1,Bike
6241,PL01,C,C37,2024-10-13 22:28:00,2024-10-13 23:21:00,Sunday,1,SUV
6242,PL01,A,A6,2024-11-12 20:43:00,2024-11-12 21:25:00,Tuesday,0,Bike
6243,PL03,D,D38,2024-01-23 17:26:00,2024-01-23 19:09:00,Tuesday,0,Bike
6244,PL03,D,D26,2024-01-26 11:39:00,2024-01-26 12:37:00,Friday,0,EV
6245,PL03,B,B28,2024-10-05 18:49:00,2024-10-05 22:01:00,Saturday,1,Bike
6246,PL02,A,A30,2024-12-10 10:05:00,2024-12-10 11:01:00,Tuesday,0,SUV
6247,PL02,C,C49,2024-11-01 17:30:00,2024-11-01 18:53:00,Friday,0,Bike
6248,PL04,D,D3,2024-11-14 12:48:00,2024-11-14 16:30:00,Thursday,0,EV
6249,PL04,C,C1,2024-12-26 07:21:00,2024-12-26 08:34:00,Thursday,0,SUV
6250,PL04,B,B24,2024-08-14 16:04:00,2024-08-14 17:21:00,Wednesday,0,EV
6251,PL03,B,B43,2024-01-02 17:06:00,2024-01-02 20:36:00,Tuesday,0,SUV
6252,PL04,C,C43,2024-09-26 14:55:00,2024-09-26 16:11:00,Thursday,0,SUV
6253,PL04,C,C14,2024-01-24 09:25:00,2024-01-24 11:32:00,Wednesday,0,SUV
6254,PL01,C,C19,2024-01-13 21:52:00,2024-01-13 23:49:00,Saturday,1,Bike
6255,PL04,B,B37,2024-03-24 17:21:00,2024-03-24 18:35:00,Sunday,1,Bike
6256,PL01,D,D41,2024-10-03 16:03:00,2024-10-03 16:34:00,Thursday,0,Car
6257,PL01,C,C11,2024-08-08 20:32:00,2024-08-08 21:46:00,Thursday,0,Bike
6258,PL03,A,A38,2024-01-15 16:40:00,2024-01-15 18:13:00,Monday,0,Car
6259,PL04,B,B36,2024-08-08 14:59:00,2024-08-08 16:30:00,Thursday,0,SUV
6260,PL03,D,D46,2024-10-28 17:17:00,2024-10-28 18:23:00,Monday,0,SUV
6261,PL03,B,B47,2024-12-31 07:03:00,2024-12-31 09:32:00,Tuesday,0,Car
6262,PL03,A,A6,2024-03-29 10:18:00,2024-03-29 11:57:00,Friday,0,EV
6263,PL02,D,D21,2024-03-13 18:44:00,2024-03-13 19:45:00,Wednesday,0,EV
6264,PL02,D,D11,2024-04-10 14:22:00,2024-04-10 16:28:00,Wednesday,0,Bike
6265,PL01,B,B44,2024-10-10 16:11:00,2024-10-10 17:46:00,Thursday,0,SUV
6266,PL01,C,C9,2024-12-18 07:18:00,2024-12-18 08:44:00,Wednesday,0,EV
6267,PL04,C,C47,2024-11-15 21:00:00,2024-11-16 00:41:00,Friday,0,Bike
6268,PL02,D,D14,2024-10-28 14:44:00,2024-10-28 18:26:00,Monday,0,EV
6269,PL04,A,A42,2024-11-20 12:57:00,2024-11-20 15:57:00,Wednesday,0,EV
6270,PL01,B,B45,2024-03-07 17:28:00,2024-03-07 20:35:00,Thursday,0,SUV
6271,PL02,B,B19,2024-01-30 11:31:00,2024-01-30 13:29:00,Tuesday,0,SUV
6272,PL01,A,A41,2024-07-13 15:37:00,2024-07-13 17:16:00,Saturday,1,Bike
6273,PL02,D,D33,2024-04-21 13:39:00,2024-04-21 17:05:00,Sunday,1,SUV
6274,PL04,D,D32,2024-10-28 20:47:00,2024-10-28 22:48:00,Monday,0,SUV
6275,PL03,D,D12,2024-09-08 18:42:00,2024-09-08 19:28:00,Sunday,1,SUV
6276,PL01,D,D47,2024-12-13 07:42:00,2024-12-13 11:28:00,Friday,0,EV
6277,PL02,B,B2,2024-02-29 13:00:00,2024-02-29 15:40:00,Thursday,0,Car
6278,PL02,C,C17,2024-07-31 21:18:00,2024-07-31 23:39:00,Wednesday,0,Car
6279,PL03,B,B3,2024-02-12 13:01:00,2024-02-12 16:37:00,Monday,0,SUV
6280,PL02,A,A26,2024-09-17 17:06:00,2024-09-17 20:19:00,Tuesday,0,EV
6281,PL04,B,B41,2024-11-21 18:51:00,2024-11-21 20:11:00,Thursday,0,EV
6282,PL01,C,C21,2024-01-28 14:49:00,2024-01-28 16:28:00,Sunday,1,EV
6283,PL03,A,A20,2024-10-29 16:01:00,2024-10-29 19:20:00,Tuesday,0,EV
6284,PL01,D,D37,2024-09-17 09:11:00,2024-09-17 11:43:00,Tuesday,0,Car
6285,PL01,D,D20,2024-11-03 15:08:00,2024-11-03 18:00:00,Sunday,1,EV
6286,PL01,D,D35,2024-10-17 07:15:00,2024-10-17 09:11:00,Thursday,0,SUV
6287,PL02,B,B11,2024-01-04 20:31:00,2024-01-04 23:51:00,Thursday,0,EV
6288,PL04,D,D33,2024-02-07 07:17:00,2024-02-07 10:59:00,Wednesday,0,Car
6289,PL03,C,C34,2024-12-02 14:53:00,2024-12-02 18:08:00,Monday,0,SUV
6290,PL03,C,C41,2024-09-14 08:05:00,2024-09-14 10:09:00,Saturday,1,EV
6291,PL04,D,D40,2024-08-21 07:35:00,2024-08-21 09:24:00,Wednesday,0,SUV
6292,PL01,A,A37,2024-10-12 10:26:00,2024-10-12 13:22:00,Saturday,1,Bike
6293,PL01,D,D24,2024-06-01 17:04:00,2024-06-01 20:45:00,Saturday,1,SUV
6294,PL01,C,C28,2024-06-25 22:00:00,2024-06-25 23:38:00,Tuesday,0,Car
6295,PL02,D,D12,2024-09-06 13:07:00,2024-09-06 13:42:00,Friday,0,Bike
6296,PL04,D,D42,2024-03-12 07:19:00,2024-03-12 09:16:00,Tuesday,0,EV
6297,PL02,C,C16,2024-09-12 09:38:00,2024-09-12 10:58:00,Thursday,0,EV
6298,PL02,A,A44,2024-03-04 08:53:00,2024-03-04 10:43:00,Monday,0,SUV
6299,PL01,A,A32,2024-06-28 09:03:00,2024-06-28 10:59:00,Friday,0,Bike
6300,PL02,D,D11,2024-02-20 19:02:00,2024-02-20 20:00:00,Tuesday,0,EV
6301,PL03,C,C21,2024-03-03 20:33:00,2024-03-03 23:58:00,Sunday,1,Bike
6302,PL04,B,B19,2024-11-25 14:40:00,2024-11-25 15:27:00,Monday,0,Bike
6303,PL04,D,D18,2024-06-30 22:50:00,2024-07-01 01:18:00,Sunday,1,Car
6304,PL04,B,B22,2024-08-09 08:59:00,2024-08-09 11:20:00,Friday,0,EV
6305,PL01,C,C6,2024-06-06 18:14:00,2024-06-06 19:56:00,Thursday,0,Car
6306,PL01,C,C22,2024-06-26 13:28:00,2024-06-26 16:00:00,Wednesday,0,EV
6307,PL02,A,A50,2024-09-03 15:00:00,2024-09-03 15:33:00,Tuesday,0,SUV
6308,PL02,C,C9,2024-01-17 18:36:00,2024-01-17 19:23:00,Wednesday,0,Car
6309,PL01,A,A35,2024-07-07 13:45:00,2024-07-07 16:44:00,Sunday,1,EV
6310,PL01,A,A47,2024-05-26 11:05:00,2024-05-26 12:14:00,Sunday,1,SUV
6311,PL03,B,B32,2024-04-01 13:54:00,2024-04-01 14:30:00,Monday,0,Bike
6312,PL04,D,D40,2024-05-30 11:14:00,2024-05-30 13:40:00,Thursday,0,Car
6313,PL03,D,D49,2024-07-07 06:11:00,2024-07-07 09:17:00,Sunday,1,Bike
6314,PL02,A,A39,2024-10-25 12:04:00,2024-10-25 14:47:00,Friday,0,Car
6315,PL03,A,A8,2024-05-08 22:15:00,2024-05-09 01:53:00,Wednesday,0,EV
6316,PL04,D,D36,2024-01-16 11:05:00,2024-01-16 12:50:00,Tuesday,0,Bike
6317,PL04,A,A50,2024-04-04 09:14:00,2024-04-04 09:50:00,Thursday,0,Car
6318,PL02,B,B17,2024-09-21 11:00:00,2024-09-21 12:44:00,Saturday,1,EV
6319,PL04,D,D46,2024-01-28 13:08:00,2024-01-28 13:55:00,Sunday,1,Bike
6320,PL04,C,C28,2024-07-01 19:04:00,2024-07-01 23:01:00,Monday,0,EV
6321,PL02,D,D48,2024-04-15 08:56:00,2024-04-15 10:37:00,Monday,0,EV
6322,PL02,D,D4,2024-08-08 09:47:00,2024-08-08 13:34:00,Thursday,0,Bike
6323,PL02,A,A20,2024-07-31 12:59:00,2024-07-31 15:17:00,Wednesday,0,SUV
6324,PL02,C,C3,2024-07-20 14:12:00,2024-07-20 16:48:00,Saturday,1,EV
6325,PL01,A,A13,2024-05-21 17:29:00,2024-05-21 18:00:00,Tuesday,0,Car
6326,PL03,B,B29,2024-02-10 14:46:00,2024-02-10 18:32:00,Saturday,1,SUV
6327,PL01,D,D50,2024-01-22 16:18:00,2024-01-22 18:24:00,Monday,0,Car
6328,PL01,C,C14,2024-11-04 18:21:00,2024-11-04 19:23:00,Monday,0,SUV
6329,PL03,A,A19,2024-03-28 10:15:00,2024-03-28 14:03:00,Thursday,0,EV
6330,PL04,A,A30,2024-01-10 09:17:00,2024-01-10 10:47:00,Wednesday,0,SUV
6331,PL04,C,C43,2024-03-05 22:42:00,2024-03-06 01:33:00,Tuesday,0,Bike
6332,PL04,C,C16,2024-01-30 12:06:00,2024-01-30 13:31:00,Tuesday,0,EV
6333,PL02,D,D39,2024-03-03 11:51:00,2024-03-03 12:48:00,Sunday,1,SUV
6334,PL02,A,A41,2024-10-16 18:15:00,2024-10-16 20:43:00,Wednesday,0,SUV
6335,PL02,A,A17,2024-06-18 13:35:00,2024-06-18 17:33:00,Tuesday,0,SUV
6336,PL01,C,C11,2024-06-07 13:59:00,2024-06-07 16:15:00,Friday,0,Car
6337,PL02,A,A23,2024-06-28 10:40:00,2024-06-28 13:25:00,Friday,0,SUV
6338,PL01,B,B33,2024-11-18 17:30:00,2024-11-18 18:47:00,Monday,0,EV
6339,PL03,B,B30,2024-04-05 12:14:00,2024-04-05 15:03:00,Friday,0,Car
6340,PL03,C,C9,2024-12-15 18:56:00,2024-12-15 21:01:00,Sunday,1,Car
6341,PL01,A,A36,2024-06-16 19:55:00,2024-06-16 23:25:00,Sunday,1,SUV
6342,PL03,A,A2,2024-08-16 13:30:00,2024-08-16 17:13:00,Friday,0,SUV
6343,PL03,A,A16,2024-02-25 16:48:00,2024-02-25 18:42:00,Sunday,1,Bike
6344,PL03,C,C17,2024-09-06 13:38:00,2024-09-06 16:49:00,Friday,0,Bike
6345,PL03,B,B15,2024-12-01 07:22:00,2024-12-01 11:07:00,Sunday,1,SUV
6346,PL04,A,A33,2024-07-30 22:04:00,2024-07-31 00:32:00,Tuesday,0,SUV
6347,PL04,A,A45,2024-09-20 19:39:00,2024-09-20 22:27:00,Friday,0,Bike
6348,PL04,C,C44,2024-10-12 22:43:00,2024-10-13 02:32:00,Saturday,1,EV
6349,PL02,B,B18,2024-12-15 14:00:00,2024-12-15 16:43:00,Sunday,1,SUV
6350,PL02,A,A13,2024-11-23 13:47:00,2024-11-23 17:42:00,Saturday,1,Car
6351,PL01,A,A32,2024-02-17 13:34:00,2024-02-17 14:05:00,Saturday,1,SUV
6352,PL01,C,C41,2024-08-02 14:51:00,2024-08-02 15:31:00,Friday,0,Bike
6353,PL03,B,B41,2024-04-08 11:15:00,2024-04-08 12:25:00,Monday,0,Car
6354,PL03,C,C46,2024-12-27 20:30:00,2024-12-27 21:30:00,Friday,0,Car
6355,PL04,B,B24,2024-09-12 22:30:00,2024-09-13 00:36:00,Thursday,0,SUV
6356,PL01,A,A48,2024-08-19 22:31:00,2024-08-19 23:53:00,Monday,0,Car
6357,PL01,B,B11,2024-03-21 18:38:00,2024-03-21 21:34:00,Thursday,0,Car
6358,PL04,C,C43,2024-12-27 14:17:00,2024-12-27 15:41:00,Friday,0,Car
6359,PL01,C,C45,2024-12-25 12:46:00,2024-12-25 15:13:00,Wednesday,0,EV
6360,PL01,A,A30,2024-11-06 15:28:00,2024-11-06 17:06:00,Wednesday,0,Bike
6361,PL01,A,A38,2024-10-03 22:47:00,2024-10-04 00:53:00,Thursday,0,SUV
6362,PL03,B,B14,2024-12-30 13:32:00,2024-12-30 17:04:00,Monday,0,Car
6363,PL03,C,C40,2024-05-10 06:40:00,2024-05-10 09:16:00,Friday,0,EV
6364,PL02,B,B35,2024-04-13 18:11:00,2024-04-13 22:02:00,Saturday,1,SUV
6365,PL02,D,D37,2024-02-26 06:04:00,2024-02-26 06:35:00,Monday,0,Bike
6366,PL03,A,A49,2024-06-23 06:28:00,2024-06-23 08:27:00,Sunday,1,Bike
6367,PL01,C,C30,2024-09-14 18:19:00,2024-09-14 21:11:00,Saturday,1,SUV
6368,PL02,C,C10,2024-12-27 10:18:00,2024-12-27 13:57:00,Friday,0,Car
6369,PL04,C,C47,2024-08-20 18:05:00,2024-08-20 20:24:00,Tuesday,0,EV
6370,PL02,D,D29,2024-09-11 06:53:00,2024-09-11 09:00:00,Wednesday,0,Car
6371,PL03,C,C37,2024-12-03 22:44:00,2024-12-04 02:15:00,Tuesday,0,SUV
